id,group,nimbus-elites,elegant-enigma-alliance,urban-lifestyle,budget,comfort,luxury
f7126f5e-4175-4697-a17a-b0992242cb89,4,1,0,0,0,0,1
f145e5e2-1090-4add-922d-c803a009aa80,5,1,0,0,0,0,1
7aab116b-31b4-4071-a7aa-3b5ec3145994,5,1,0,0,0,0,1
83ce90df-a9ca-4067-a046-0bf55a719cf7,4,0,1,0,0,0,1
8da534ec-56d2-4c87-b157-8bc31ab529ab,3,0,0,1,0,0,1
9f70d72a-1e47-4e8b-8e41-9f96c138b1c5,4,0,0,1,0,0,1
e2e5ea46-4d20-47fa-8aa4-5758222d4932,5,0,1,0,1,0,0
af2fc1d3-52bc-4200-9d16-05c7d89183f5,5,1,0,0,0,0,1
f362c8f8-bdd6-4608-88bf-f9fa03e9a3c6,5,0,0,1,0,1,0
94c4beee-2247-4f09-b1b7-592698dc9cb9,1,1,0,0,1,0,0
cbeb6aee-ad0c-4607-944b-2156804a16b1,5,0,1,0,0,0,1
8b40e5e4-b9c0-4e8b-9f7c-a8e8cb7ebfca,4,0,0,1,0,1,0
cd0faf14-a5f8-4945-8804-817b1b5b55a6,2,0,0,1,1,0,0
1d08b747-de56-47e8-98bc-b51b0f4dbf48,5,0,1,0,1,0,0
5fcd6d05-4e0e-49ab-a5d0-2edc4aec40e4,5,0,1,0,1,0,0
73e74923-e95c-4f62-b62b-22971d717776,5,1,0,0,1,0,0
2e156864-ccb2-4011-961f-7907b0db42a7,5,1,0,0,0,0,1
fd8a84d2-dcbc-4955-88b6-a264e34e2b73,4,0,0,1,0,0,1
85fba933-7148-4ae9-8158-8227a4a04f8a,2,0,0,1,1,0,0
fb4d976a-d210-4052-b814-aafca6f7d63c,4,1,0,0,0,0,1
14880ad3-5c6b-456a-a9e0-9c0612cb73a9,3,0,0,1,0,0,1
7fe70895-a4b3-412a-b611-94db9bf40d31,4,0,1,0,1,0,0
5998a62f-55b7-4f89-87e3-781560784a61,3,0,0,1,0,0,1
3d0dc7ac-caf9-4972-879a-9e041a3e9a83,2,1,0,0,0,0,1
458ea574-7396-4ef4-8b84-22a1913b172c,5,0,1,0,0,0,1
7a3ab188-7716-484f-b744-cddab524f95a,5,0,0,1,0,1,0
a9c2424d-996e-4245-ba43-124eaca463f0,4,0,1,0,0,0,1
9fb4b331-0fcd-4836-b216-6d7cfbeb7aea,4,0,0,1,0,1,0
d381b379-1153-4267-a4da-072b064d6408,3,0,0,1,0,0,1
3d5a05a2-6fba-46b5-a1af-35ae19447f59,5,1,0,0,1,0,0
d76afdb0-13da-47dd-b775-5a5c5c9aa972,4,1,0,0,0,0,1
d067f39d-ce60-49bf-92c5-7284c9357319,5,0,0,1,0,0,1
7be083dd-1345-4d86-a8e7-082839ffad85,5,0,1,0,0,0,1
e39b7c45-c79c-4126-bac3-1ae3b379e1e7,3,1,0,0,0,0,1
aff136f1-d357-47bc-8254-b09cf9c75289,3,0,1,0,0,0,1
e7c5afd7-59fe-4a8b-98ee-230dece980e9,4,0,1,0,0,0,1
0e7368a7-ebb4-4ffc-957c-b6a8ed62cfb1,4,0,1,0,0,0,1
6f5c1a42-7335-43bd-b81a-c8bc31e837fe,1,0,1,0,0,0,1
ebaf9ef0-a050-41d8-b573-f3ce419cf7e2,1,1,0,0,1,0,0
81448ac0-e002-4958-9a99-b7da63d0ac54,1,0,1,0,1,0,0
674c4ad0-82c2-4184-82ea-29186e7bef19,4,0,0,1,1,0,0
31f41148-d872-49d1-a734-1416fa6af544,4,0,1,0,0,0,1
25aaa126-ac6c-4141-8f85-716d56ac2470,3,0,0,1,0,1,0
b4c8e827-e018-4477-bf25-68acd195e889,4,0,0,1,0,1,0
87f7cfbd-4228-4fcd-a8ac-487d7e74f94b,2,1,0,0,0,0,1
3582d3e7-75fa-4c76-9643-0cf1845c07d5,4,0,0,1,1,0,0
1d60f847-935b-4758-96ba-79571e981fc9,5,0,0,1,0,0,1
d90e30ee-6cb1-4224-acf6-c4ee330af001,1,0,1,0,0,0,1
6ac1a0a1-cf81-4f33-89ec-55676fa867db,2,1,0,0,0,0,1
e1321a31-8c04-4f3a-a221-807ecfe112e6,3,1,0,0,0,0,1
1b1248f8-c2fd-46f7-b4a7-f756831ceffd,3,0,0,1,0,0,1
3c7b7ceb-da66-4d35-9fdb-d165a100d32d,5,1,0,0,0,0,1
d17cb9c9-8035-4fbb-8907-e8b8110dfbae,5,1,0,0,0,0,1
10954c69-aa4c-4c82-bc6c-00028bd44b0b,5,0,1,0,0,0,1
d8226401-a4d5-4a4c-aec6-7ca3a7d22f85,4,0,1,0,0,0,1
cfba0282-15a5-45e1-aaad-272bd36bbae9,4,1,0,0,0,0,1
61577e50-8a59-4dd8-983d-433fcabaa063,5,0,1,0,0,0,1
4a127d80-e397-4a09-a42c-c281ead29e20,4,0,1,0,0,0,1
6987b5e6-96a8-4bbc-a53a-7d783d40a112,5,0,1,0,1,0,0
60bf3f10-46ad-4cfa-8256-8a300d91cf92,4,0,0,1,1,0,0
3a5453dc-5f45-4626-b950-90125de073ba,5,0,1,0,0,0,1
a1d4e6d1-8e97-4a5f-9279-f15736418132,5,1,0,0,1,0,0
0aeb1724-2173-4341-8f96-a9d889e2e8f0,5,1,0,0,1,0,0
188c96fd-f75a-45ec-b205-abce82fde396,4,0,0,1,1,0,0
115b87ee-7e07-4ddc-8faf-90ec9a735c58,4,0,0,1,1,0,0
9818b979-f529-4b31-a4ca-fda5435757a7,4,0,1,0,1,0,0
45cefb49-5ffc-4dd1-8ce8-d9dbf391634a,5,0,0,1,0,1,0
074219fd-5607-4506-8cc0-58f82882f9d8,4,1,0,0,0,0,1
d3995445-c53c-460a-8c7c-713a35a7debc,4,0,1,0,1,0,0
a0b3a1a7-08b7-4701-8627-cf8111e5d101,5,0,0,1,0,1,0
0dab8799-8072-4d77-b7e3-5a450420daae,3,1,0,0,0,0,1
1f38b9c5-779c-4c78-ae31-1d03b741d9a4,1,1,0,0,1,0,0
a55f6608-ab74-458d-b534-f20196dbe834,3,0,1,0,0,0,1
e3abf8a5-817d-41fe-8856-f28e9d532ec0,3,0,0,1,0,0,1
63fad58d-4b71-4185-a678-94fd026cda7a,2,1,0,0,1,0,0
0f152102-8562-44a2-a965-1005f5f5555a,3,0,0,1,1,0,0
34cb7627-d65e-4879-8a14-72bf306bd4ba,3,0,0,1,0,0,1
ceb79fc5-69c0-4fdf-be21-ec0f8e83a41f,1,1,0,0,1,0,0
352df94c-bf9f-4a45-8b03-cc0f1b6ce7f3,5,1,0,0,1,0,0
73e81f15-a631-45f6-b43c-4639274cee4c,4,1,0,0,0,0,1
4ed8b9b5-3bea-4b39-a027-ae1863c5eeef,5,0,0,1,0,1,0
e9617428-3adf-4a65-8cbb-34e9368336ae,3,0,0,1,1,0,0
385b5294-a407-4ff4-80c6-dfcdd0a946ef,5,0,0,1,0,1,0
9ac21dad-2412-418a-9abd-c3a3decfd4cb,4,0,1,0,0,0,1
c7f0f247-8ca0-4628-a1d7-2e4e2740ea78,4,1,0,0,0,0,1
f2fc9d93-1e09-4c96-b831-03df9888055f,3,0,0,1,1,0,0
d1deb353-0020-4d40-baa6-9223a9ed6534,5,0,0,1,0,1,0
7aac758c-0fe3-46e6-ada2-e3762d1e15e9,3,1,0,0,0,0,1
32731bf7-c243-40b3-82c1-a164df295ca3,4,1,0,0,1,0,0
030ab58e-4f6c-47d1-94d6-9dad53075794,4,0,0,1,0,1,0
f62da918-4dae-4586-93fb-9bc4e440757e,4,0,0,1,0,0,1
be45508b-a7a8-4e50-b284-dcf056193acf,5,0,1,0,0,0,1
72fb0c0d-611b-41a4-a5df-8efd6b07dc7d,3,0,0,1,1,0,0
135ca476-45ec-4476-8af7-b99da614327e,1,1,0,0,0,0,1
8378043f-4eb3-4056-84b5-e295256709c9,4,0,1,0,1,0,0
a467f460-fe8c-41ab-8364-20b150739ce9,3,0,1,0,0,0,1
32662edd-4267-4abd-bdd9-30de837c3dfa,4,1,0,0,1,0,0
d35fc71e-b999-47d8-acc5-baa3a854a5b3,5,0,1,0,0,0,1
5c81f968-6c07-4424-94e5-f7ad47c9b849,5,0,0,1,0,1,0
16541e69-85ff-4ca4-8916-bf7a89986313,4,0,0,1,0,0,1
95ef7dd9-67ae-407c-aa9a-746298014b35,5,0,0,1,0,0,1
ccd0625c-fe60-45c4-a79e-7c6b2a987170,4,1,0,0,0,0,1
25c3002f-b1fa-4b79-be55-963e772edde5,5,0,1,0,0,0,1
84aedcb4-b018-4e37-b076-a013780bbe6e,2,1,0,0,1,0,0
7bb8f6ab-4e1f-43e2-802c-cb4e9e072f98,4,0,1,0,1,0,0
66220592-92c8-41e6-aa4d-92015491dc7d,4,1,0,0,0,0,1
be06a170-5953-461f-ac7f-a1f3f89c3ddb,2,0,1,0,1,0,0
fefa80b1-9147-4b46-a17c-4391231cab95,3,1,0,0,1,0,0
5723fd56-203d-4179-8c1d-4c9a9a48e7cf,4,0,1,0,0,0,1
c80d42ea-c870-4833-8278-045eb754a679,5,1,0,0,1,0,0
785bb0ad-b90c-49ae-8bc0-7a4a62060eb1,2,1,0,0,0,0,1
6f06e80c-7078-4b4c-939a-b5d120532b85,4,0,1,0,1,0,0
08305474-9c94-4f23-9259-b83a66f59f85,2,1,0,0,1,0,0
f6875a81-54a7-49a5-91f0-085e52313d54,5,0,0,1,0,0,1
9a2f6477-f0e0-4de1-99b8-fccf5866c68d,5,1,0,0,0,0,1
7c752a80-9afd-4c76-a980-da7a0b6477c7,4,0,0,1,0,0,1
5a961f08-b4ba-4f4f-b4c8-1360cced3676,5,0,0,1,0,0,1
128d3d90-ff3d-4641-b8b2-693d39bedb0d,3,0,1,0,1,0,0
eb20014a-1b40-4433-ae1f-4b0169fa3128,2,0,1,0,0,0,1
8edf3244-bdda-4195-889e-4bf5ea8b228b,4,0,0,1,0,1,0
d79ce25e-f8a8-42ee-bab8-241cf18f1224,5,1,0,0,0,0,1
176a92e2-4615-4233-ab30-7ab08730d285,5,0,0,1,0,0,1
5a382ccb-97e8-4d6e-b9c2-be48d56713ef,5,0,0,1,0,1,0
9c02ba50-8bd0-4aec-adc1-87416654c6f6,5,1,0,0,0,0,1
ce17f0c7-6466-4b80-add6-c62324f62136,5,0,1,0,1,0,0
d173f9df-d47e-4cc3-a2fc-4229ca37a2be,3,0,0,1,1,0,0
e66176dd-cbf0-415d-a143-7c6551432d4c,4,0,0,1,1,0,0
b3e50530-2ed2-4909-b46b-8064977fffb3,2,0,1,0,0,0,1
3be9f437-a5cf-4c7b-b6b0-380f9f767ac8,4,0,0,1,0,0,1
431098b7-9196-4321-a514-aac3ed875cc6,5,1,0,0,1,0,0
47ac30b9-d377-4635-a5f6-b879fa764062,3,0,1,0,0,0,1
e24615cd-362c-4491-9f12-dfb98bcb8223,4,1,0,0,0,0,1
a2f03aec-8f8f-4830-8c78-cdf3caca36ba,5,0,0,1,0,1,0
20bc6934-91e0-480b-82f6-f81ccd1d6024,4,0,0,1,0,0,1
4b1951b7-f0c5-4b7c-92d2-887a347e9231,4,0,1,0,1,0,0
afef2027-4480-48a3-b479-4367c6e6878c,1,0,0,1,0,0,1
1428d8fa-9f0f-4f44-8448-07e56df03772,4,1,0,0,0,0,1
03db233d-8259-45bc-b813-ff8f39a868e4,5,0,1,0,0,0,1
0275747b-11c7-456f-bb44-63028cc1e241,5,0,0,1,0,0,1
f7126f5e-4175-4697-a17a-b0992242cb89,3,1,0,0,0,0,1
7ac264ea-f156-4f3c-9566-d3d0dba9ff41,4,0,1,0,0,0,1
73dae1a3-4164-4d19-ac03-f374d96d7e6b,4,0,0,1,0,1,0
3a42e5bc-cfba-48db-adf8-757443096918,4,0,0,1,0,0,1
7f1c0c9e-d80d-462f-8eeb-a789078d3df4,5,0,0,1,0,1,0
3cf60ae7-2132-48fb-b0f6-f4c6d682ed49,5,1,0,0,0,0,1
db2cc4fd-c729-48c0-bd04-f28177cc6e58,4,0,0,1,1,0,0
d33292a6-da41-4c7d-a9be-fa3149e2026a,4,0,0,1,1,0,0
a54ffa68-f7b4-4a23-9e6c-a3c58f2fb92e,4,0,0,1,0,0,1
d649b515-c90d-4350-a0be-d5d57be8655b,4,1,0,0,0,0,1
7c6c7536-c6f7-4298-9dfa-0b7187adf867,4,0,0,1,0,0,1
fae43bf0-a1ed-45bf-b574-710b89043403,5,0,0,1,1,0,0
c005196c-8c85-459a-ba60-e7c77ffef4ca,5,0,1,0,0,0,1
9cb821f4-aa38-4cdc-8264-7abe1c66653f,5,0,1,0,1,0,0
899b65d4-a350-409e-9e45-41ead7b42c74,4,0,0,1,1,0,0
03632053-ef9a-401f-a17d-4c8b453d62b4,5,1,0,0,1,0,0
58a33680-26b7-4cac-9051-717c49c58efd,3,0,1,0,1,0,0
ca15c56a-05de-4f63-bdbf-6fbef6ea034b,4,0,1,0,0,0,1
94c4beee-2247-4f09-b1b7-592698dc9cb9,4,1,0,0,1,0,0
e8c6e0f7-02a8-41fc-aace-531490e554d6,4,0,1,0,1,0,0
7977daf3-53af-4a92-b9d0-be3b6d59ac8a,5,0,1,0,1,0,0
cba7e4c6-64c4-4318-b904-12954020a28d,4,0,0,1,1,0,0
d8f1e361-5a3f-4284-b9c6-a2e483791fd7,3,0,0,1,1,0,0
3cbff635-3623-4f48-9168-c9489b6d7a56,1,0,0,1,1,0,0
1d08b747-de56-47e8-98bc-b51b0f4dbf48,3,0,1,0,1,0,0
271b65b4-1e53-463f-a16b-c2d2b8c04274,4,0,1,0,0,0,1
f17fd27e-b58f-4365-bd42-4e9d89f3cf43,4,1,0,0,1,0,0
53f394d4-6cce-4505-9a33-06197d3dd5c0,3,1,0,0,0,0,1
70632a63-a0b4-41d3-a337-29d33eda8ca4,4,0,1,0,0,0,1
2e156864-ccb2-4011-961f-7907b0db42a7,5,0,1,0,0,0,1
fd8a84d2-dcbc-4955-88b6-a264e34e2b73,4,0,0,1,0,0,1
85fba933-7148-4ae9-8158-8227a4a04f8a,1,0,0,1,1,0,0
1190ba7b-6899-48ac-aa11-d19841bdadf8,3,0,1,0,0,0,1
14880ad3-5c6b-456a-a9e0-9c0612cb73a9,5,0,1,0,0,0,1
9afbb497-958c-4954-a2be-930e89a1ed2f,5,1,0,0,1,0,0
1fd0d02d-57e4-4006-95cd-bc394ba1be57,4,0,1,0,1,0,0
8db829e6-583d-4c5e-9bfe-a534aae4151e,5,0,0,1,0,1,0
1fbe8d7e-35b7-480f-941b-1d67552c9312,5,0,0,1,0,1,0
5998a62f-55b7-4f89-87e3-781560784a61,1,0,0,1,0,0,1
3d0dc7ac-caf9-4972-879a-9e041a3e9a83,1,1,0,0,0,0,1
ffa4f208-714e-48e1-9bc4-4ec3d80e94ac,4,0,0,1,0,0,1
a0ee1b57-a524-4222-a50c-db4b8085fc46,5,1,0,0,0,0,1
b87d828d-e3c6-49f3-8adb-82d80cf6b9ac,4,0,1,0,0,0,1
63790287-3307-43e8-81b4-84914a220931,4,1,0,0,1,0,0
d381b379-1153-4267-a4da-072b064d6408,2,0,0,1,0,0,1
20dc750e-9ae8-426d-91f2-08467d026cf0,4,0,0,1,0,0,1
7e252c9d-9ce7-4198-a4b1-bf69f9bf5a3d,1,1,0,0,0,0,1
9e3652ff-7b73-41eb-b9d1-b593d8c1de37,1,1,0,0,1,0,0
098b8fb7-25d4-41fc-bd72-7dafda2dc7b6,5,0,1,0,1,0,0
df97bf0d-8df3-4537-b1fb-7ca79a2057fb,5,1,0,0,1,0,0
5e1b9b1c-6424-4c9b-b0f6-0f7b0699cc38,3,0,1,0,0,0,1
e39b7c45-c79c-4126-bac3-1ae3b379e1e7,3,1,0,0,0,0,1
aff136f1-d357-47bc-8254-b09cf9c75289,2,1,0,0,0,0,1
fab492cc-5147-4451-892b-f8889b7b10e5,5,0,0,1,0,1,0
a7fde3ed-c0a5-46a1-819f-a1cb4f1256a5,4,0,0,1,0,0,1
12505226-89bf-4131-8055-a78b12e7bceb,3,0,0,1,0,0,1
31f41148-d872-49d1-a734-1416fa6af544,5,0,0,1,0,0,1
87f7cfbd-4228-4fcd-a8ac-487d7e74f94b,4,1,0,0,0,0,1
63bb30ea-0339-41fe-b5e1-fc0042bc38a3,3,0,0,1,0,0,1
84755269-9d94-47e5-aeb8-c1f535ef4084,4,0,0,1,1,0,0
df951da8-21b7-461c-a9d6-3919da31b90d,4,1,0,0,0,0,1
6ac1a0a1-cf81-4f33-89ec-55676fa867db,5,1,0,0,0,0,1
6470a391-9fd7-42f3-a88f-4fbb719c3bdc,4,1,0,0,0,0,1
4e99c807-b8b8-464c-9f94-791cd9ed6c93,5,0,1,0,0,0,1
e1321a31-8c04-4f3a-a221-807ecfe112e6,2,1,0,0,0,0,1
3f795b3d-375e-4b63-92f1-09fbe5d6a5cc,4,0,0,1,0,0,1
1b1248f8-c2fd-46f7-b4a7-f756831ceffd,3,0,1,0,0,0,1
56e80a05-ddcd-4f5a-bb17-0b8855994d1f,5,0,1,0,0,0,1
4a127d80-e397-4a09-a42c-c281ead29e20,4,0,1,0,0,0,1
f6b91dd1-539f-4afc-80df-d0a771f73d8e,1,0,1,0,1,0,0
2e16d49c-1245-4e07-ac4e-4f033aedecb0,5,1,0,0,1,0,0
60bf3f10-46ad-4cfa-8256-8a300d91cf92,2,1,0,0,1,0,0
14f90560-30cb-403e-b0f3-804bbeb75b9a,5,0,0,1,0,1,0
54474c34-a8eb-4540-9c93-235bf98595d3,3,0,0,1,0,0,1
3a5453dc-5f45-4626-b950-90125de073ba,5,0,1,0,0,0,1
4d013b8e-2070-4561-8f09-7f40fb1f9217,5,0,0,1,0,0,1
cd6069d1-d126-4b32-9a14-13f1aaf7ccad,5,1,0,0,0,0,1
ef74fcc6-c97a-4eb3-a52e-b9b597ee22ae,3,0,0,1,1,0,0
18b7b0f4-d3ed-449a-aeb7-83aabd5fe664,2,1,0,0,0,0,1
a244b096-4d8a-449a-baeb-7eff4b98cdb7,5,1,0,0,0,0,1
0fa186cf-58d1-4e67-b259-a4401b69a53f,1,1,0,0,0,0,1
09dd54ab-af41-4e70-ab99-d623d9248aa3,1,0,0,1,1,0,0
eb7ff366-f274-4b80-abea-24eddce2218e,3,0,0,1,0,0,1
2ca425b1-6ddb-4dc4-9758-9634f503a308,4,0,0,1,0,1,0
51efb026-11d3-4c6f-ac0f-f2431c0eda84,5,0,0,1,1,0,0
aa50c6c2-f0df-4155-9d66-1a7f86fd9693,4,0,0,1,0,0,1
07049e60-f602-43ea-97df-1c0496b59df8,2,0,1,0,1,0,0
3dbfddcd-5051-4e49-ab14-8df0b49e1cab,3,0,1,0,0,0,1
42f7e2b3-6084-41ae-886e-eea309a2b986,3,0,0,1,0,0,1
34cb7627-d65e-4879-8a14-72bf306bd4ba,4,0,0,1,0,0,1
6f422c0a-4ee6-43e8-a677-f6a246b50512,5,1,0,0,0,0,1
89a11a08-461c-4a3b-b2e2-9ffab480da36,5,0,0,1,0,1,0
2fa958f7-b371-492b-afc4-065cbacc16c7,4,0,0,1,1,0,0
f3e1e8fd-30f0-4998-aed2-a63f74f57134,2,0,0,1,1,0,0
f6ed6268-2df6-4b54-a546-b88378a85eba,2,0,1,0,1,0,0
8a25ab36-9e45-4eb4-9909-b73c483c9fb4,3,1,0,0,0,0,1
c688fc5d-63df-44f9-908c-6ba2466dec53,3,1,0,0,0,0,1
4226a031-5c54-448a-81cd-8c2d0ec3291c,4,0,0,1,0,1,0
72ade8bf-ac23-4cb1-889d-5b864cabf105,3,1,0,0,1,0,0
8520f44c-a22e-4213-a789-d8f822021934,3,0,1,0,0,0,1
e9617428-3adf-4a65-8cbb-34e9368336ae,4,0,0,1,1,0,0
78ecc592-8961-4265-9a3b-fa6787319a4d,4,0,0,1,1,0,0
d8dc8e61-efa5-4ea4-8f5b-4200effa0121,4,0,0,1,0,0,1
00512ce2-5c16-4de2-86cc-4e373bd1ae87,4,1,0,0,0,0,1
c5b75a0e-733f-4d78-8e96-ff3f2713d830,4,0,0,1,0,0,1
2282278e-e838-4443-8c55-855039873c41,5,1,0,0,0,0,1
7aac758c-0fe3-46e6-ada2-e3762d1e15e9,2,1,0,0,0,0,1
7f517aa2-1c55-436c-9de5-e6e6881513f9,5,1,0,0,0,0,1
c1109e1c-b59f-44f3-8a92-7390dfb17ee3,3,0,1,0,1,0,0
f62da918-4dae-4586-93fb-9bc4e440757e,1,0,1,0,0,0,1
e0731ef0-4d5e-4425-80ff-edb18f25b2b4,1,1,0,0,1,0,0
99e00eb8-395d-4184-8a32-903f33483cab,4,1,0,0,1,0,0
050bd440-e11f-408e-8945-06206673c1d4,4,1,0,0,1,0,0
6f32157d-294e-4d66-b967-2a4808893462,4,1,0,0,0,0,1
3a0adc51-6861-4cb4-b55a-83c3ce29e335,5,0,0,1,0,0,1
fc5e0694-d203-414e-ae8f-66805b0f554b,5,1,0,0,0,0,1
32662edd-4267-4abd-bdd9-30de837c3dfa,3,1,0,0,1,0,0
5c6145b9-81da-4846-993d-2d3727876f51,4,0,0,1,0,0,1
9728b2b2-c9b3-4881-ac5b-68eb1254261e,5,1,0,0,0,0,1
08f80e08-41d2-4393-b1ac-927757e2ffb6,4,0,0,1,0,0,1
66220592-92c8-41e6-aa4d-92015491dc7d,4,0,0,1,0,0,1
cab8aa93-a196-41fc-9d09-16b308a66484,5,0,1,0,0,0,1
5723fd56-203d-4179-8c1d-4c9a9a48e7cf,5,1,0,0,0,0,1
7b6c8845-740d-47d1-ae3d-f1ee250ee1a5,5,0,0,1,0,0,1
eda986d6-d1bf-4d68-a142-adbd077d525c,3,1,0,0,1,0,0
72172ab9-9fdb-42dc-aec7-760b2f9ada6a,3,0,1,0,0,0,1
f19d7192-e39f-4b95-b9c0-becd40d2904d,4,0,0,1,0,1,0
83ca0b53-27b4-4d9b-969f-7207dd9e875e,1,0,1,0,0,0,1
0ef26628-bc0f-4b23-83d0-ef4820f7244e,4,0,0,1,0,1,0
4d89b978-50fd-4f95-ac9c-ee77f9a3f6ce,3,0,0,1,1,0,0
c145b2a5-974e-4fb8-b09a-7ee7918ad0af,5,0,0,1,0,0,1
0e495f28-3c70-4aae-88b4-571351b76973,3,1,0,0,1,0,0
c0676ba9-ebf8-4495-9e8c-8a3ea4db573b,4,0,1,0,0,0,1
b43f0f1a-9355-4531-a281-650e3624480b,2,1,0,0,1,0,0
51eeb0b1-f171-47a1-87b7-9444920d09da,3,0,0,1,0,1,0
6db0becf-9f91-4318-a2d1-3c43f2b45f8b,3,0,1,0,1,0,0
45f92bde-0d92-44e8-ab2f-32bb78b18b71,1,0,1,0,0,0,1
7796ceec-0383-44ed-ae61-e3309d9f497e,5,0,0,1,0,1,0
7c752a80-9afd-4c76-a980-da7a0b6477c7,4,0,0,1,0,0,1
799b31b0-4e38-47ad-848f-354e572828fa,4,0,0,1,0,0,1
eb20014a-1b40-4433-ae1f-4b0169fa3128,5,0,1,0,0,0,1
747215f8-8991-42db-a260-b828ff05435c,3,1,0,0,1,0,0
d79ce25e-f8a8-42ee-bab8-241cf18f1224,5,0,1,0,0,0,1
d173f9df-d47e-4cc3-a2fc-4229ca37a2be,4,0,0,1,1,0,0
256f2261-d2b0-4e99-93bb-f66e14168701,5,1,0,0,0,0,1
6271756c-dbe4-4677-80e5-5f39c1e910d0,3,0,1,0,0,0,1
3be9f437-a5cf-4c7b-b6b0-380f9f767ac8,4,0,0,1,0,0,1
e106c166-f7f7-43ce-a6bc-dece3dcf29b3,4,1,0,0,0,0,1
47ac30b9-d377-4635-a5f6-b879fa764062,3,0,1,0,0,0,1
4e38e38c-b348-426e-9629-f2885748974b,3,0,1,0,1,0,0
584924f1-7d00-492b-890b-5a74c77c3f40,4,1,0,0,0,0,1
e24615cd-362c-4491-9f12-dfb98bcb8223,3,0,0,1,0,0,1
b5db16ae-bb77-4a5d-8a0d-7642e1a95a88,5,0,0,1,0,0,1
6f4cd15a-ae6b-4aa6-84f6-2e77c35d19fc,4,1,0,0,0,0,1
e0b2fb34-1484-4bd5-ac76-687c81499a10,4,1,0,0,1,0,0
9d7062b7-1130-4083-94f6-68e3de68cf1e,4,0,0,1,0,1,0
0275747b-11c7-456f-bb44-63028cc1e241,5,1,0,0,0,0,1
142c091a-1e34-4dba-9113-52b527022a9d,4,0,0,1,1,0,0
6ca4875c-6616-4bf3-9e53-341389f07ec1,4,1,0,0,1,0,0
72847b1b-4eb2-4ae4-a840-39e3b98ea3b6,2,0,1,0,1,0,0
989c37cd-f5de-495f-8520-070c075c497f,4,0,1,0,0,0,1
c8670991-48a5-46ca-959f-af450083e5a9,2,0,1,0,1,0,0
db2cc4fd-c729-48c0-bd04-f28177cc6e58,3,0,0,1,1,0,0
57720352-4813-4c9e-ab36-93a52899f63a,4,0,0,1,0,1,0
d637a5a9-4ef1-4275-873a-7370e89c9abc,5,0,0,1,0,0,1
d33292a6-da41-4c7d-a9be-fa3149e2026a,5,0,0,1,1,0,0
fae43bf0-a1ed-45bf-b574-710b89043403,5,0,0,1,1,0,0
f362c8f8-bdd6-4608-88bf-f9fa03e9a3c6,5,0,0,1,0,1,0
899b65d4-a350-409e-9e45-41ead7b42c74,4,0,0,1,1,0,0
57eda0c6-2805-4e27-94f8-7ec2f2a1f4ed,3,0,1,0,0,0,1
ea271bdf-4a90-45d1-b0b2-f5ae6469824d,5,1,0,0,1,0,0
e8c6e0f7-02a8-41fc-aace-531490e554d6,1,0,1,0,1,0,0
cbeb6aee-ad0c-4607-944b-2156804a16b1,4,0,1,0,0,0,1
30043c75-13d4-4eef-9bcd-ff17e3944261,4,0,0,1,0,1,0
271b65b4-1e53-463f-a16b-c2d2b8c04274,4,0,0,1,0,0,1
bb1d928c-c4f5-455c-b767-c42aecc530d6,5,0,0,1,0,1,0
463e17ed-a863-4f27-90da-773538f1ae3f,3,0,0,1,0,1,0
063ab7e7-2b5a-4a77-830b-9f09bab4a2ec,3,1,0,0,0,0,1
1dbefefe-e71c-4146-8e34-62e18600d6d0,4,0,0,1,0,1,0
1190ba7b-6899-48ac-aa11-d19841bdadf8,5,0,1,0,0,0,1
db96af1e-440a-4185-a0b8-b210c185e90c,5,0,0,1,0,0,1
9922d3d0-b585-409d-bab5-57941fae542b,5,0,0,1,0,0,1
5998a62f-55b7-4f89-87e3-781560784a61,3,0,0,1,0,0,1
c8f29488-88ea-4b62-a3ac-595438acdecc,4,0,1,0,1,0,0
3d0dc7ac-caf9-4972-879a-9e041a3e9a83,4,1,0,0,0,0,1
86ccf1f7-fe44-47f1-8626-16d79cd9ea2f,1,0,0,1,1,0,0
ffa4f208-714e-48e1-9bc4-4ec3d80e94ac,2,1,0,0,0,0,1
458ea574-7396-4ef4-8b84-22a1913b172c,4,0,1,0,0,0,1
e6cee672-ee57-4cee-baab-011dde3060ac,2,1,0,0,1,0,0
a9c2424d-996e-4245-ba43-124eaca463f0,3,0,1,0,0,0,1
1105c940-0a14-48d3-aa23-71939b10463f,5,0,1,0,0,0,1
20dc750e-9ae8-426d-91f2-08467d026cf0,4,0,1,0,0,0,1
6f29caed-6cd1-4d3a-a617-16dcc4da90bf,3,0,1,0,1,0,0
d76afdb0-13da-47dd-b775-5a5c5c9aa972,5,0,1,0,0,0,1
5e1b9b1c-6424-4c9b-b0f6-0f7b0699cc38,3,1,0,0,0,0,1
7be083dd-1345-4d86-a8e7-082839ffad85,4,0,0,1,0,0,1
73947001-0741-44db-a8e9-4eeb8840bc6d,2,0,0,1,0,1,0
e39b7c45-c79c-4126-bac3-1ae3b379e1e7,5,1,0,0,0,0,1
d9d4b95c-1698-41a1-86a7-81baffabeb79,5,0,0,1,0,1,0
a6bf2bda-73c5-4306-90c6-21547d410e6e,4,0,1,0,0,0,1
3a69fd39-d857-49e1-82be-36a36e3b870c,2,1,0,0,1,0,0
